Winner,title_bout,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Flyweight,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Lightweight,weight_class_Welterweight,weight_class_Middleweight,weight_class_LightHeavyweight,weight_class_Heavyweight,weight_class_WomenStrawweight,weight_class_WomenFlyweight,weight_class_WomenBantamweight,weight_class_WomenFeatherweight,weight_class_CatchWeight,weight_class_OpenWeight,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Sideways,B_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_Sideways,R_Stance_Open Stance
Blue,False,0.5850624,0.134784,0.232515584,0.30839039999999995,0.20354560000000002,0.697504,0.288,0.15863039999999998,0.43110400000000004,0.462208,151.9396992,31.0953984,98.407104,30.8702592,161.9580288,39.1990272,107.58583039999999,39.0600832,2.6939264,0.8590976,1.499008,0.932608,135.17694720000003,21.723904,82.6824704,19.4812416,6.324224,3.2696576000000004,4.3956096,3.037312,10.438528,6.101836800000001,11.329024,8.3517056,139.2734336,26.8508672,90.67485440000002,26.156531200000003,9.358873599999999,2.7468288000000003,3.4918656,2.635008,3.307392,1.4977024,4.240384,2.0787199999999997,54.1636096,73.7628288,614.0721791999999,16,0,0,1,3,4,4,0,0,0,0,3,1,0,167.64000000000001,177.8,145.0,0.161915904,0.0,0.4715648032768,0.5041916839936,0.140867659776,0.27747524608,0.31097714688,0.467398656,0.1480310784,0.2586624,65.75929757696001,33.78273179648,59.7332814848,28.4843342848,89.66898241536,55.24644933632,93.94404354048,58.73977946112001,1.30574364672,0.34615228416,9.436411555840001,2.47767934976,38.83242278912,11.222483496959999,48.95732834304,20.406120448000003,18.20560134144,15.30062276608,5.3967602688,3.9060823449599997,8.7212734464,7.2596255334399995,5.37919287296,4.172131491839999,39.04038893568,14.407926108159998,31.954224455680002,8.51661692928,19.39604774912,14.390298357759999,6.913772032,5.41480013824,7.32286089216,4.9845073305600005,20.86528499712,14.552917217280001,116.5194832896,334.70216208384,728.41638402048,28,0,2,0,3,8,4,0,0,0,3,2,2,1,170.18,172.72,155.0,31.0,34.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Red,False,0.6,0.0,0.46440000000000003,0.3004,0.732,0.064,0.0,0.8,0.0,0.0,64.92,26.16,60.32000000000001,22.84,89.84,48.68,65.56,28.08,3.4800000000000004,1.8800000000000001,2.4000000000000004,0.4,52.72,17.8,58.800000000000004,21.56,9.8,6.36,1.52,1.28,2.4000000000000004,2.0,0.0,0.0,33.0,8.600000000000001,36.160000000000004,9.88,16.240000000000002,9.040000000000001,23.520000000000003,12.72,15.68,8.52,0.64,0.24,175.6,62.800000000000004,472.08,6,0,3,0,3,3,0,0,0,1,0,2,0,0,182.88,185.42000000000002,170.0,0.15185608704,0.013436927999999997,0.458596376764416,0.386810078748672,0.60702204469248,0.29907950469120004,0.8532911882240001,0.261564776448,0.0,0.031103999999999993,88.74666305617922,41.5155910680576,66.44272932864,26.511163478015995,176.89000062074882,119.70909268541439,83.7647492784128,42.151263427788805,1.9622555099136,1.257273061376,2.3242094460928002,1.1657497411584001,68.0704618610688,27.452657366630405,57.550136517427205,20.146355625164798,7.8302916509696,5.1130459799552,6.1886965628928,4.2756293574656,12.845909544140799,8.949887721472,2.70389624832,2.0891784953856,49.870039008051194,15.8660939022336,51.3318030368768,18.997456786227204,11.54828169216,6.8528569360384,10.6855548141568,4.6561897209856005,27.328342355968,18.796640229785602,4.425371477606399,2.8575169708032,327.2139278106624,95.93703760855038,762.7664431964159,30,0,5,0,5,9,5,0,0,1,2,5,1,0,180.34,185.42000000000002,185.0,35.0,29.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Red,True,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170.0,28.0,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,170.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185.0,28.0,22.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,185.0,30.0,30.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Blue,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,200.66,255.0,0.0,0.0,0.61,0.33,0.5,0.0,2.0,1.0,2.0,1.0,95.0,58.0,48.0,16.0,140.0,103.0,59.0,27.0,2.0,1.0,3.0,0.0,75.0,40.0,35.0,13.0,15.0,14.0,9.0,2.0,5.0,4.0,4.0,1.0,34.0,17.0,34.0,6.0,15.0,10.0,11.0,7.0,46.0,31.0,3.0,3.0,438.0,126.0,800.0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,193.04,195.58,230.0,27.0,29.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Blue,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,185.0,33.0,26.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,185.0,0.08639999999999999,0.0024186470399999993,0.460789417472,0.436312,0.25501820985730717,0.2,0.21004821503999999,0.1409389256964833,0.0,0.0,76.0121410830336,33.813841151999995,73.43232,31.4,98.9928,52.656158003200005,95.0,48.5,2.0101072588799997,0.8,2.21192237121536,0.7264,58.0,21.053156576055265,56.104640030720006,19.0,9.06006528,6.215999999999999,8.983451934720001,6.0,5.4712,4.443168544076608,5.617600000000001,4.431168,58.8,22.306445872460785,58.18358911999999,21.377088,5.664,3.839299349495808,5.344738236416001,3.584366848,5.379200000000001,3.7234771906559994,4.0,2.7507142246399994,107.22,95.7720797184,661.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,185.0,26.0,23.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.49759744000000006,0.08169984,0.4078999808,0.392563584,0.21056255999999998,0.15209579520000002,1.5344665599999998,0.463104,0.288,0.0,39.19300096,16.98146048,48.366650879999995,19.444364800000002,50.24593664,27.25753344,55.937999360000006,26.327713279999998,1.35296256,0.78656256,0.8831692800000001,0.52959744,35.87266048,14.3161472,43.75461632,15.46426368,3.0883737599999996,2.433346560000001,3.6010393599999997,3.0723020799999996,0.23196671999999996,0.23196671999999996,1.0109952,0.90779904,23.368663039999998,7.351651839999999,37.67777536,13.172518400000001,4.81148416,2.8474137600000002,8.829824,4.821524480000001,11.012853759999999,6.78239488,1.85905152,1.45032192,140.1433088,42.38365183999999,332.31669504,14,0,4,0,4,7,2,0,0,1,1,1,4,0,182.88,182.88,170.0,1.096,0.0,0.37703999999999993,0.26648,0.12,0.604,1.12,0.384,0.24,0.24,35.248,13.991999999999999,44.68,10.528,43.727999999999994,20.504000000000005,85.208,47.936,1.248,0.48,1.936,1.216,28.952,8.336,35.688,6.4319999999999995,3.5599999999999996,2.92,1.488,0.768,2.736,2.736,7.504,3.3280000000000003,23.712000000000003,8.040000000000001,36.552,5.584,3.1680000000000006,2.208,4.272,1.8720000000000003,8.368,3.7439999999999998,3.856,3.072,104.784,206.784,556.344,9,0,1,0,2,3,1,0,0,0,1,1,1,0,180.34,187.96,170.0,28.0,29.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,1.0,2.0,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,37.0,17.0,63.0,33.0,37.0,17.0,0.0,0.0,0.0,0.0,28.0,8.0,36.0,17.0,3.0,1.0,1.0,0.0,9.0,7.0,0.0,0.0,33.0,12.0,31.0,14.0,4.0,1.0,0.0,0.0,3.0,3.0,6.0,3.0,40.0,7.0,289.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,190.5,187.96,185.0,0.25804800000000006,0.288,0.42618880000000003,0.60732288,0.40732799999999997,0.5533312,0.031103999999999993,0.22464,0.17279999999999998,0.144,40.089856,17.499264,93.99014400000002,56.099456,44.918016,22.105663999999997,172.58956799999999,127.72224,0.47731199999999996,0.43065600000000004,6.676224,3.782144,31.638848,11.322303999999999,58.975488,25.009408,5.253248,3.490304,30.690432,27.516928,3.19776,2.6866559999999997,4.324224,3.5731200000000003,26.34912,7.782464000000001,44.39456,15.339072,8.007552,5.767552000000001,18.55008,15.33408,5.7331840000000005,3.9492479999999994,31.045504,25.426304000000002,82.592128,451.35424,882.53856,17,1,4,0,4,4,3,0,0,0,0,2,0,2,182.88,193.04,185.0,30.0,30.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.0,1.0,0.16,0.42,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,33.0,14.0,18.0,3.0,37.0,17.0,0.0,0.0,0.0,0.0,15.0,3.0,24.0,9.0,2.0,0.0,7.0,4.0,1.0,0.0,2.0,1.0,17.0,3.0,25.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,127.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,187.96,195.58,225.0,0.0,0.0,0.14,0.65,0.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,95.0,62.0,21.0,3.0,119.0,84.0,0.0,0.0,5.0,5.0,21.0,3.0,89.0,56.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,19.0,3.0,21.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,73.0,52.0,0.0,278.0,358.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,193.04,198.12,265.0,33.0,28.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.1524455202816,0.10551273062399998,0.33422733222543366,0.35286158792458244,0.15677625483264002,0.37009739857920004,0.0019736159846399995,0.11101981409279997,0.016679706623999993,0.0,77.75980723240959,29.992052427980802,63.44927202377728,21.14359042473984,85.7492678636339,36.89338239680512,70.80428579749888,27.506357088092162,1.03514639368192,0.32268651528192,2.29324080021504,0.9904528195584,60.09420872450049,15.26161033445376,52.49555457458176,13.31475739672576,11.61535627640832,9.0624709271552,3.52668906029056,2.21754808614912,6.050242231500799,5.6679711663718395,7.42702838890496,5.61128494186496,68.64187673903103,24.7939408347136,50.29234847940609,13.22181735317504,5.8882344124416,3.5479720830566395,6.5083885043712,4.052348431564799,3.2296960809369604,1.6501395102105598,6.64853504,3.86942464,50.978914485534716,86.417307910144,543.4195947418418,35,5,6,0,6,11,4,0,0,0,3,6,1,1,185.42,193.04,185.0,0.10439916415510118,0.9222400000000001,0.2522370138841034,0.5228746732065781,0.5464405839906404,0.008400692975390875,0.0,0.0009145868356807553,0.0008853375681602514,0.0,71.42026838278889,19.537144136262636,66.04356529073993,27.642137269002397,72.34698039183314,19.907038940847936,67.0009046084369,28.197421704174168,0.6913332338756808,0.6904625209412808,0.7514743925486482,0.047056785333936965,66.27425993455617,16.77317866764018,53.52874842264187,16.338235617185212,2.3760030532410927,1.459833861037816,3.528140830210104,3.3837616885640687,2.7700053949916184,1.3041316075846363,8.986676037887971,7.920139963253117,66.54417556600954,17.070439047270604,59.45759481239504,22.323031863589517,2.944279255092564,1.6603247779687118,3.409947442747443,2.3531259035815877,1.9318135616867809,0.806380311023318,3.1760230355974555,2.965979501831291,22.160066171947985,12.88761304526021,461.40365915978765,44,7,1,0,7,16,6,0,0,0,6,9,0,1,187.96,193.04,205.0,35.0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Blue,False,0.6,0.4,0.36719999999999997,0.4508,0.54,0.408,0.76,1.4,0.0,0.4,80.36000000000001,27.400000000000002,58.760000000000005,20.119999999999997,95.68,41.040000000000006,72.8,33.92,1.84,1.4400000000000002,4.359999999999999,1.08,76.68,24.76,53.8,15.56,2.48,1.6800000000000002,2.52,2.52,1.2,0.96,2.44,2.04,63.52,18.759999999999998,46.879999999999995,16.16,2.32,0.48,7.440000000000001,2.72,14.52,8.16,4.44,1.24,109.8,141.04,551.48,7,0,3,0,3,3,0,0,0,1,0,1,1,0,177.8,177.8,155.0,0.4,0.0,0.3945554432,0.22501171199999997,0.1977216,0.1242058752,0.13001471999999997,0.9681408,0.031103999999999993,0.31340544,171.54995456,67.33583872,111.74469631999999,28.299445759999998,193.98406912,89.4002304,119.85491711999998,36.160281600000005,1.9188096,0.64912128,2.7174912000000004,1.03168512,132.86032640000002,38.65528832,99.00937216,18.872122879999996,18.17664512,12.1301248,5.645204479999999,4.17240064,20.51298304,16.550425599999997,7.090119680000001,5.254922239999999,146.10495232,53.09036032,101.89802496,23.030817279999997,7.692339199999999,4.5490841600000005,8.73688064,4.38278656,17.75266304,9.69639424,1.10979072,0.8858419199999998,105.28238335999998,55.95184128,729.1310335999999,24,0,1,0,4,7,2,0,0,1,4,1,1,0,167.64000000000001,172.72,145.0,28.0,26.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Red,False,0.4,0.0,0.4104,0.16000000000000003,0.0,0.24,0.0,0.24,0.0,0.0,32.92,14.48,33.6,11.600000000000001,33.72,15.280000000000001,34.32,12.080000000000002,0.0,0.0,1.4,0.24,26.8,10.280000000000001,19.68,2.4000000000000004,2.7199999999999998,1.56,2.7199999999999998,0.8,3.4,2.64,11.200000000000001,8.4,31.720000000000002,13.280000000000001,32.8,11.600000000000001,0.0,0.0,0.8,0.0,1.2000000000000002,1.2000000000000002,0.0,0.0,41.64,24.240000000000002,260.64,4,0,1,0,1,2,1,0,0,0,0,2,0,0,180.34,187.96,235.0,0.22175999999999998,0.05183999999999999,0.4500448,0.37320960000000003,0.2304,0.07343999999999999,0.4,0.0,0.0,0.08639999999999999,48.03936,22.087040000000002,65.67424,28.224960000000003,68.08800000000001,40.93568,72.23552000000001,34.44064,0.4704,0.2304,5.08544,0.13824,40.81152,16.41536,43.17504,10.00256,5.36672,4.06112,15.2208,11.68416,1.86112,1.61056,7.2783999999999995,6.53824,33.79008,14.466560000000001,53.960640000000005,19.751360000000002,4.97568,2.92896,9.57088,7.07392,9.2736,4.69152,2.14272,1.3996799999999998,107.31232,71.47200000000001,553.65792,11,0,1,0,1,3,3,0,0,0,0,2,0,1,187.96,185.42000000000002,230.0,30.0,35.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Blue,False,0.08639999999999999,0.2679936,0.44625254400000003,0.321924224,0.4301728,0.195104,0.8338943999999999,1.7783040000000003,0.20620799999999997,0.501504,92.93512960000001,40.293222400000005,105.067456,34.743641600000004,119.595008,62.9144704,138.8793088,62.03358719999999,5.7742591999999995,2.299712,3.9854080000000005,1.093504,74.8717568,28.1670528,86.4986112,21.8398464,7.642060799999999,5.071257600000001,12.8177792,9.084723199999999,10.421312,7.054912,5.7510656,3.8190720000000002,56.71982080000001,22.300736,79.49989120000001,23.1588096,14.756544000000002,8.1033984,14.550387200000001,6.158156800000001,21.4587648,9.889088000000001,11.0171776,5.426675200000001,250.07052800000002,191.01818880000002,792.4351104,18,0,0,1,4,5,3,0,0,0,2,2,1,0,177.8,172.72,155.0,0.19584000000000001,0.0,0.4626784,0.3490784,0.31923199999999996,0.2686272,0.42144,1.072,0.784,0.4,88.56576000000001,40.62464,101.35839999999999,32.67072,164.72736,111.16928000000001,127.58016,55.289280000000005,3.0105600000000003,1.4160000000000001,3.7017599999999997,2.45952,75.0432,29.676479999999998,87.98208,21.955199999999998,9.24544,6.901440000000001,7.0256,4.8512,4.27712,4.0467200000000005,6.35072,5.864320000000001,66.35776,26.94144,68.30848,15.21152,9.511680000000002,4.98592,16.04576,9.1744,12.69632,8.69728,17.00416,8.2848,170.32192,289.42080000000004,780.39648,15,1,2,0,2,3,3,0,0,0,1,0,2,0,172.72,177.8,155.0,26.0,30.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.0,0.0,0.46,0.45,0.28,0.0,0.0,0.0,0.0,0.0,39.0,18.0,102.0,46.0,40.0,19.0,136.0,80.0,7.0,2.0,0.0,0.0,22.0,5.0,55.0,16.0,5.0,4.0,8.0,1.0,12.0,9.0,39.0,29.0,38.0,17.0,92.0,42.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,3.0,128.0,273.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,182.88,190.5,170.0,0.0,0.4,0.488,0.606,0.64,0.0,6.0,1.2000000000000002,0.8,0.0,38.6,17.8,42.6,25.8,67.0,43.0,59.800000000000004,42.4,5.2,1.6,0.4,0.0,30.4,11.8,36.4,21.0,2.5999999999999996,1.6,4.8,3.8000000000000003,5.6,4.4,1.4,1.0,25.6,10.0,20.2,9.8,10.4,6.6,8.2,4.800000000000001,2.5999999999999996,1.2,14.2,11.2,230.0,111.6,475.20000000000005,4,1,1,0,1,1,1,0,0,0,0,0,1,0,185.42,190.5,170.0,23.0,32.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
